Membership ID,Item ID,Item Name,Checked Out,Checked In,Due Date,Late Fees to Date,Renewal
750,4810,Cordless Drill,7/2/2017 4:12 PM,7/9/2017 1:39 PM,7/9/2017,$0.00,
750,4810,Cordless Drill,7/9/2017 1:39 PM,2/22/2019 4:09 AM,7/16/2017,$0.00,Renewal
1012,5001,Rotary Hammer Drill [lost],10/11/2017 3:28 PM,10/18/2017 6:06 PM,10/18/2017,$0.00,
710,4543,Stud Finder,5/31/2017 7:40 PM,6/11/2017 11:20 AM,6/7/2017,$0.00,
710,4543,Stud Finder,6/11/2017 11:20 AM,7/9/2017 4:14 PM,6/18/2017,$0.00,Renewal
708,5609,Hoe,5/31/2017 8:58 PM,6/7/2017 6:14 PM,6/7/2017,$0.00,
708,5390,Extendable Lopper,5/31/2017 8:58 PM,6/7/2017 6:14 PM,6/7/2017,$0.00,
708,4735,Garden Rake,5/31/2017 8:58 PM,6/7/2017 6:14 PM,6/7/2017,$0.00,
708,5548,Garden Rake,5/31/2017 8:58 PM,6/7/2017 6:14 PM,6/7/2017,$0.00,
708,4636,Pruning Shears,5/31/2017 8:58 PM,6/7/2017 6:14 PM,6/7/2017,$0.00,
708,677,Clam Shovel,5/31/2017 8:58 PM,6/7/2017 6:14 PM,6/7/2017,$0.00,
708,3946,"Weeder, Winged",5/31/2017 8:58 PM,6/7/2017 6:14 PM,6/7/2017,$0.00,
284,4726,Post Hole Digger,9/27/2017 4:09 PM,10/11/2017 7:31 PM,10/4/2017,$0.00,
284,5605,Spade,9/27/2017 4:09 PM,10/11/2017 7:31 PM,10/4/2017,$0.00,
1079,4505,Back Saw,11/26/2017 5:39 PM,12/13/2017 7:16 PM,12/3/2017,$0.00,
1079,5574,File,11/26/2017 5:39 PM,12/13/2017 7:16 PM,12/3/2017,$0.00,
1079,5478,Hack Saw,11/26/2017 5:39 PM,12/13/2017 7:16 PM,12/3/2017,$0.00,
1079,2629,Sewing Machine,11/26/2017 5:39 PM,12/13/2017 7:16 PM,12/3/2017,$0.00,
1079,4505,Back Saw,12/13/2017 7:16 PM,12/13/2017 7:19 PM,12/20/2017,$0.00,Renewal
1079,5574,File,12/13/2017 7:16 PM,12/13/2017 7:19 PM,12/20/2017,$0.00,Renewal
1079,5478,Hack Saw,12/13/2017 7:16 PM,12/13/2017 7:19 PM,12/20/2017,$0.00,Renewal
1079,4505,Back Saw,12/13/2017 7:19 PM,12/27/2017 7:03 PM,12/20/2017,$0.00,Renewal
1079,5574,File,12/13/2017 7:19 PM,12/27/2017 7:03 PM,12/20/2017,$0.00,Renewal
1079,5478,Hack Saw,12/13/2017 7:19 PM,12/27/2017 7:03 PM,12/20/2017,$0.00,Renewal
790,4432,Paint Sprayer,7/15/2017 9:07 AM,7/23/2017 4:20 PM,7/22/2017,$0.00,
1077,5625,Staple Gun,11/26/2017 4:45 PM,11/26/2017 6:15 PM,12/3/2017,$0.00,
752,5408,Bar Clamp,6/21/2017 7:07 PM,6/25/2017 5:17 PM,6/28/2017,$0.00,
752,5338,Caulk Gun,6/21/2017 7:07 PM,6/25/2017 5:17 PM,6/28/2017,$0.00,
752,449,File,6/21/2017 7:07 PM,6/25/2017 5:17 PM,6/28/2017,$0.00,
752,5199,"Miter Box, With Saw",6/21/2017 7:07 PM,6/25/2017 5:17 PM,6/28/2017,$0.00,
752,4811,Level,6/21/2017 7:07 PM,6/25/2017 5:17 PM,6/28/2017,$0.00,
752,4097,Notched Trowel,6/21/2017 7:07 PM,6/25/2017 5:17 PM,6/28/2017,$0.00,
752,32,Pry Bar,6/21/2017 7:07 PM,6/25/2017 5:17 PM,6/28/2017,$0.00,
752,5620,Quick Grip Clamp,6/21/2017 7:07 PM,6/25/2017 5:17 PM,6/28/2017,$0.00,
752,5635,Quick Grip Clamp,6/21/2017 7:07 PM,6/25/2017 5:17 PM,6/28/2017,$0.00,
752,3721,Tile Saw,6/21/2017 7:07 PM,6/25/2017 5:17 PM,6/28/2017,$0.00,
752,361,Bucket,6/21/2017 8:44 PM,6/25/2017 5:17 PM,6/28/2017,$0.00,
752,5343,Notched Trowel,6/21/2017 8:44 PM,6/25/2017 5:17 PM,6/28/2017,$0.00,
752,478,Square,6/21/2017 8:44 PM,6/25/2017 5:17 PM,6/28/2017,$0.00,
752,4834,Miter Saw,6/24/2017 11:08 AM,6/25/2017 5:17 PM,7/1/2017,$0.00,
752,3760,Hole Hawg,6/24/2017 11:08 AM,6/25/2017 5:17 PM,7/1/2017,$0.00,
752,362,Key Hole Saw,6/24/2017 11:08 AM,6/25/2017 5:17 PM,7/1/2017,$0.00,
752,339,Paint Mixer Drill Bit,6/24/2017 11:08 AM,6/25/2017 5:17 PM,7/1/2017,$0.00,
752,5253,"Shop Vac, Dry Only, 1 Gal",6/24/2017 11:08 AM,6/25/2017 5:17 PM,7/1/2017,$0.00,
752,5636,Crow Bar,6/24/2017 11:10 AM,6/25/2017 5:17 PM,7/1/2017,$0.00,
752,5408,Bar Clamp,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,361,Bucket,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,5338,Caulk Gun,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,3754,Skilsaw,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,
752,4834,Miter Saw,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,5636,Crow Bar,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,4770,Hand Truck,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,
752,3760,Hole Hawg,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,449,File,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,362,Key Hole Saw,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,4811,Level,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,5343,Notched Trowel,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,339,Paint Mixer Drill Bit,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,32,Pry Bar,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,5543,"Push Broom, Small",6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,
752,5620,Quick Grip Clamp,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,5635,Quick Grip Clamp,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,478,Square,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,3721,Tile Saw,6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,5253,"Shop Vac, Dry Only, 1 Gal",6/25/2017 5:17 PM,7/1/2017 9:10 AM,7/2/2017,$0.00,Renewal
752,5408,Bar Clamp,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,361,Bucket,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,5338,Caulk Gun,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
752,3754,Skilsaw,7/1/2017 9:10 AM,7/12/2017 8:35 PM,7/8/2017,$0.00,Renewal
